"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0006939","smooth muscle contraction","3/48","110/18860",0.0272727272727273,10.7159090909091,5.16228066834052,0.00275891944591319,0.0178588118972015,0.00995365674459341,"EDNRB/CD38/MAP2K1",3
"BP","GO:0007588","excretion","2/48","31/18860",0.0645161290322581,25.3494623655914,6.85360482388978,0.00281372243950177,0.0180678496915207,0.0100701645203221,"ABCG2/EDNRB",2
"BP","GO:0045672","positive regulation of osteoclast differentiation","2/48","31/18860",0.0645161290322581,25.3494623655914,6.85360482388978,0.00281372243950177,0.0180678496915207,0.0100701645203221,"FOS/CCR1",2
"BP","GO:0070168","negative regulation of biomineral tissue development","2/48","31/18860",0.0645161290322581,25.3494623655914,6.85360482388978,0.00281372243950177,0.0180678496915207,0.0100701645203221,"CCR1/HIF1A",2
"BP","GO:0002027","regulation of heart rate","3/48","112/18860",0.0267857142857143,10.5245535714286,5.10667984919943,0.00290326931457337,0.0184949008187637,0.0103081826123115,"EDNRB/PTPN1/KCNH2",3
"BP","GO:0009191","ribonucleoside diphosphate catabolic process","3/48","112/18860",0.0267857142857143,10.5245535714286,5.10667984919943,0.00290326931457337,0.0184949008187637,0.0103081826123115,"STAT3/HIF1A/LDHA",3
"BP","GO:0046031","ADP metabolic process","3/48","112/18860",0.0267857142857143,10.5245535714286,5.10667984919943,0.00290326931457337,0.0184949008187637,0.0103081826123115,"STAT3/HIF1A/LDHA",3
"BP","GO:0002285","lymphocyte activation involved in immune response","4/48","235/18860",0.0170212765957447,6.68794326241135,4.43203835322794,0.00297541488576864,0.0186445568924944,0.0103915938266875,"SOCS3/STAT3/JAK2/RIPK2",4
"BP","GO:0042594","response to starvation","4/48","235/18860",0.0170212765957447,6.68794326241135,4.43203835322794,0.00297541488576864,0.0186445568924944,0.0103915938266875,"CDKN1A/FOS/SLC2A1/PIM1",4
"BP","GO:0071674","mononuclear cell migration","4/48","235/18860",0.0170212765957447,6.68794326241135,4.43203835322794,0.00297541488576864,0.0186445568924944,0.0103915938266875,"ALOX5/SERPINE1/CCR1/EDNRB",4
"BP","GO:0010575","positive regulation of vascular endothelial growth factor production","2/48","32/18860",0.0625,24.5572916666667,6.73690956169446,0.00299644664343661,0.0186445568924944,0.0103915938266875,"STAT3/HIF1A",2
"BP","GO:0043101","purine-containing compound salvage","2/48","32/18860",0.0625,24.5572916666667,6.73690956169446,0.00299644664343661,0.0186445568924944,0.0103915938266875,"PNP/NAMPT",2
"BP","GO:0043373","CD4-positive, alpha-beta T cell lineage commitment","2/48","32/18860",0.0625,24.5572916666667,6.73690956169446,0.00299644664343661,0.0186445568924944,0.0103915938266875,"SOCS3/STAT3",2
"BP","GO:0070935","3'-UTR-mediated mRNA stabilization","2/48","32/18860",0.0625,24.5572916666667,6.73690956169446,0.00299644664343661,0.0186445568924944,0.0103915938266875,"STAT3/JAK2",2
"BP","GO:0090025","regulation of monocyte chemotaxis","2/48","32/18860",0.0625,24.5572916666667,6.73690956169446,0.00299644664343661,0.0186445568924944,0.0103915938266875,"SERPINE1/CCR1",2
"BP","GO:1902042","negative regulation of extrinsic apoptotic signaling pathway via death domain receptors","2/48","32/18860",0.0625,24.5572916666667,6.73690956169446,0.00299644664343661,0.0186445568924944,0.0103915938266875,"SERPINE1/BCL2L1",2
"BP","GO:0009134","nucleoside diphosphate catabolic process","3/48","114/18860",0.0263157894736842,10.3399122807018,5.05246577869912,0.00305219849871915,0.0189425102704013,0.0105576589415814,"STAT3/HIF1A/LDHA",3
"BP","GO:0030595","leukocyte chemotaxis","4/48","237/18860",0.0168776371308017,6.63150492264416,4.40693133088792,0.00306729616535514,0.0189872729207588,0.0105826075249027,"ALOX5/SERPINE1/CCR1/EDNRB",4
"BP","GO:0042116","macrophage activation","3/48","115/18860",0.0260869565217391,10.25,5.02586008905008,0.00312839512879186,0.0193158345387969,0.0107657322245874,"SNCA/CTSC/JAK2",3
"BP","GO:0009165","nucleotide biosynthetic process","4/48","239/18860",0.0167364016736402,6.57601115760112,4.38211275859265,0.00316110362442061,0.0194139930973262,0.0108204411606447,"STAT3/PNP/NAMPT/MAP2K1",4
"BP","GO:0000079","regulation of cyclin-dependent protein serine/threonine kinase activity","2/48","33/18860",0.0606060606060606,23.8131313131313,6.62542546875224,0.00318460434943682,0.0194139930973262,0.0108204411606447,"BLM/PIM1",2
"BP","GO:0035767","endothelial cell chemotaxis","2/48","33/18860",0.0606060606060606,23.8131313131313,6.62542546875224,0.00318460434943682,0.0194139930973262,0.0108204411606447,"FGF1/MET",2
"BP","GO:0036336","dendritic cell migration","2/48","33/18860",0.0606060606060606,23.8131313131313,6.62542546875224,0.00318460434943682,0.0194139930973262,0.0108204411606447,"ALOX5/CCR1",2
"BP","GO:0060055","angiogenesis involved in wound healing","2/48","33/18860",0.0606060606060606,23.8131313131313,6.62542546875224,0.00318460434943682,0.0194139930973262,0.0108204411606447,"ALOX5/SERPINE1",2
"BP","GO:0046034","ATP metabolic process","4/48","241/18860",0.016597510373444,6.52143845089903,4.3575767446848,0.00325685704758783,0.0198043226530088,0.0110379923861629,"STAT3/HIF1A/MAP2K1/LDHA",4
"BP","GO:0002363","alpha-beta T cell lineage commitment","2/48","34/18860",0.0588235294117647,23.1127450980392,6.51876844958395,0.00337816789169141,0.0204387645306354,0.0113916002695227,"SOCS3/STAT3",2
"BP","GO:0060674","placenta blood vessel development","2/48","34/18860",0.0588235294117647,23.1127450980392,6.51876844958395,0.00337816789169141,0.0204387645306354,0.0113916002695227,"SOCS3/MAP2K1",2
"BP","GO:0045930","negative regulation of mitotic cell cycle","4/48","244/18860",0.0163934426229508,6.44125683060109,4.32129004650496,0.00340417893415305,0.0205445184798009,0.0114505425169374,"CDKN1A/BLM/CCND1/CDK2",4
"BP","GO:1903037","regulation of leukocyte cell-cell adhesion","5/48","401/18860",0.0124688279301746,4.89921030756442,3.98664188428845,0.00342486841617455,0.0206177078653708,0.0114913348174278,"ALOX5/PLA2G2A/JAK2/PNP/RIPK2",5
"BP","GO:0007265","Ras protein signal transduction","3/48","119/18860",0.0252100840336134,9.90546218487395,4.92261678396978,0.00344486330847307,0.020686361213973,0.0115295989455392,"CDKN1A/MAP2K1/CDK2",3
"BP","GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","5/48","402/18860",0.0124378109452736,4.8870232172471,3.97924156459296,0.00346145177128792,0.0207342683215455,0.0115563001005292,"SOCS3/STAT3/CTSC/JAK2/RIPK2",5
"BP","GO:0006275","regulation of DNA replication","3/48","120/18860",0.025,9.82291666666667,4.8975679582801,0.00352692901059355,0.0210218937067061,0.0117166088809452,"CDKN1A/CDK2/ACVRL1",3
"BP","GO:0044344","cellular response to fibroblast growth factor stimulus","3/48","120/18860",0.025,9.82291666666667,4.8975679582801,0.00352692901059355,0.0210218937067061,0.0117166088809452,"SNCA/FGF1/PTPN1",3
"BP","GO:0016485","protein processing","4/48","248/18860",0.0161290322580645,6.33736559139785,4.27384466933208,0.00360760211813222,0.0213071717931291,0.0118756093881096,"SERPINE1/MME/ANPEP/CASP1",4
"BP","GO:0007006","mitochondrial membrane organization","3/48","121/18860",0.0247933884297521,9.74173553719008,4.87281145183166,0.00361018525398532,0.0213071717931291,0.0118756093881096,"SNCA/STAT3/BCL2L1",3
"BP","GO:0019218","regulation of steroid metabolic process","3/48","121/18860",0.0247933884297521,9.74173553719008,4.87281145183166,0.00361018525398532,0.0213071717931291,0.0118756093881096,"FGF1/PDE8B/EPHX2",3
"BP","GO:0090277","positive regulation of peptide hormone secretion","3/48","121/18860",0.0247933884297521,9.74173553719008,4.87281145183166,0.00361018525398532,0.0213071717931291,0.0118756093881096,"JAK2/CD38/HIF1A",3
"BP","GO:0018108","peptidyl-tyrosine phosphorylation","3/48","122/18860",0.0245901639344262,9.66188524590164,4.84834133659678,0.00369463746948782,0.0216464404538362,0.0120647016867639,"JAK2/EPHA3/RIPK2",3
"BP","GO:0032609","type II interferon production","3/48","122/18860",0.0245901639344262,9.66188524590164,4.84834133659678,0.00369463746948782,0.0216464404538362,0.0120647016867639,"CD14/JAK2/RIPK2",3
"BP","GO:0032649","regulation of type II interferon production","3/48","122/18860",0.0245901639344262,9.66188524590164,4.84834133659678,0.00369463746948782,0.0216464404538362,0.0120647016867639,"CD14/JAK2/RIPK2",3
"BP","GO:0018212","peptidyl-tyrosine modification","3/48","123/18860",0.024390243902439,9.58333333333333,4.8241518526545,0.00378029102654449,0.0217837722399151,0.0121412439263384,"JAK2/EPHA3/RIPK2",3
"BP","GO:0006691","leukotriene metabolic process","2/48","36/18860",0.0555555555555556,21.8287037037037,6.31858743058993,0.00378140232403842,0.0217837722399151,0.0121412439263384,"ALOX5/ALOX5AP",2
"BP","GO:0007095","mitotic G2 DNA damage checkpoint signaling","2/48","36/18860",0.0555555555555556,21.8287037037037,6.31858743058993,0.00378140232403842,0.0217837722399151,0.0121412439263384,"CDKN1A/BLM",2
"BP","GO:0032570","response to progesterone","2/48","36/18860",0.0555555555555556,21.8287037037037,6.31858743058993,0.00378140232403842,0.0217837722399151,0.0121412439263384,"FOS/CD38",2
"BP","GO:0043369","CD4-positive or CD8-positive, alpha-beta T cell lineage commitment","2/48","36/18860",0.0555555555555556,21.8287037037037,6.31858743058993,0.00378140232403842,0.0217837722399151,0.0121412439263384,"SOCS3/STAT3",2
"BP","GO:0045648","positive regulation of erythrocyte differentiation","2/48","36/18860",0.0555555555555556,21.8287037037037,6.31858743058993,0.00378140232403842,0.0217837722399151,0.0121412439263384,"STAT3/HIF1A",2
"BP","GO:1902235","regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway","2/48","36/18860",0.0555555555555556,21.8287037037037,6.31858743058993,0.00378140232403842,0.0217837722399151,0.0121412439263384,"BCL2L1/PTPN1",2
"BP","GO:0002793","positive regulation of peptide secretion","3/48","124/18860",0.0241935483870968,9.50604838709677,4.80023740209618,0.00386715123352698,0.0220665880813578,0.0122988720946543,"JAK2/CD38/HIF1A",3
"BP","GO:0009135","purine nucleoside diphosphate metabolic process","3/48","124/18860",0.0241935483870968,9.50604838709677,4.80023740209618,0.00386715123352698,0.0220665880813578,0.0122988720946543,"STAT3/HIF1A/LDHA",3
"BP","GO:0009179","purine ribonucleoside diphosphate metabolic process","3/48","124/18860",0.0241935483870968,9.50604838709677,4.80023740209618,0.00386715123352698,0.0220665880813578,0.0122988720946543,"STAT3/HIF1A/LDHA",3
"BP","GO:0046634","regulation of alpha-beta T cell activation","3/48","124/18860",0.0241935483870968,9.50604838709677,4.80023740209618,0.00386715123352698,0.0220665880813578,0.0122988720946543,"JAK2/PNP/RIPK2",3
"BP","GO:0002274","myeloid leukocyte activation","4/48","255/18860",0.0156862745098039,6.16339869281046,4.19327531406586,0.00398326155705608,0.0225067266238612,0.0125441844926661,"SNCA/CTSC/PLA2G2A/JAK2",4
"BP","GO:0030947","regulation of vascular endothelial growth factor receptor signaling pathway","2/48","37/18860",0.0540540540540541,21.2387387387387,6.22446958216195,0.00399101838388236,0.0225067266238612,0.0125441844926661,"HIF1A/PTPN1",2
"BP","GO:0032350","regulation of hormone metabolic process","2/48","37/18860",0.0540540540540541,21.2387387387387,6.22446958216195,0.00399101838388236,0.0225067266238612,0.0125441844926661,"PDE8B/HIF1A",2
"BP","GO:0032743","positive regulation of interleukin-2 production","2/48","37/18860",0.0540540540540541,21.2387387387387,6.22446958216195,0.00399101838388236,0.0225067266238612,0.0125441844926661,"PNP/RIPK2",2
"BP","GO:0051385","response to mineralocorticoid","2/48","37/18860",0.0540540540540541,21.2387387387387,6.22446958216195,0.00399101838388236,0.0225067266238612,0.0125441844926661,"FOS/CCND1",2
"BP","GO:0045446","endothelial cell differentiation","3/48","126/18860",0.0238095238095238,9.35515873015873,4.75321198485567,0.00404451252733255,0.0227551078640579,0.0126826204435539,"EDNRB/MET/ACVRL1",3
"BP","GO:0032872","regulation of stress-activated MAPK cascade","2/48","38/18860",0.0526315789473684,20.6798245614035,6.13398345454469,0.00420593061885571,0.0233441384442523,0.0130109182184043,"MAP2K1/RIPK2",2
"BP","GO:1900017","positive regulation of cytokine production involved in inflammatory response","2/48","38/18860",0.0526315789473684,20.6798245614035,6.13398345454469,0.00420593061885571,0.0233441384442523,0.0130109182184043,"STAT3/HIF1A",2
"BP","GO:1902932","positive regulation of alcohol biosynthetic process","2/48","38/18860",0.0526315789473684,20.6798245614035,6.13398345454469,0.00420593061885571,0.0233441384442523,0.0130109182184043,"SNCA/FGF1",2
"BP","GO:0006690","icosanoid metabolic process","3/48","128/18860",0.0234375,9.208984375,4.70722332671157,0.00422676260867691,0.0233441384442523,0.0130109182184043,"ALOX5/ALOX5AP/CASP1",3
"BP","GO:0030278","regulation of ossification","3/48","128/18860",0.0234375,9.208984375,4.70722332671157,0.00422676260867691,0.0233441384442523,0.0130109182184043,"ALOX5/CCR1/HIF1A",3
"BP","GO:0030282","bone mineralization","3/48","128/18860",0.0234375,9.208984375,4.70722332671157,0.00422676260867691,0.0233441384442523,0.0130109182184043,"ALOX5/CCR1/HIF1A",3
"BP","GO:0045471","response to ethanol","3/48","128/18860",0.0234375,9.208984375,4.70722332671157,0.00422676260867691,0.0233441384442523,0.0130109182184043,"STAT3/FOS/CCND1",3
"BP","GO:0071774","response to fibroblast growth factor","3/48","128/18860",0.0234375,9.208984375,4.70722332671157,0.00422676260867691,0.0233441384442523,0.0130109182184043,"SNCA/FGF1/PTPN1",3
"BP","GO:0023019","signal transduction involved in regulation of gene expression","2/48","39/18860",0.0512820512820513,20.1495726495727,6.04689610154761,0.00442611186263694,0.024333509966278,0.0135623470917138,"STAT3/CCR1",2
"BP","GO:0032147","activation of protein kinase activity","2/48","39/18860",0.0512820512820513,20.1495726495727,6.04689610154761,0.00442611186263694,0.024333509966278,0.0135623470917138,"FGF1/JAK2",2
"BP","GO:0009205","purine ribonucleoside triphosphate metabolic process","4/48","264/18860",0.0151515151515152,5.95328282828283,4.09399949849161,0.00450418216354331,0.0246786731674958,0.0137547247283429,"STAT3/HIF1A/MAP2K1/LDHA",4
"BP","GO:0001952","regulation of cell-matrix adhesion","3/48","131/18860",0.0229007633587786,8.99809160305344,4.64009840281879,0.00450939210701751,0.0246786731674958,0.0137547247283429,"SERPINE1/EPHA3/ACVRL1",3
"BP","GO:0006090","pyruvate metabolic process","3/48","132/18860",0.0227272727272727,8.92992424242424,4.61820032517746,0.00460608939210713,0.0250020008822667,0.0139349322979935,"STAT3/HIF1A/LDHA",3
"BP","GO:0014912","negative regulation of smooth muscle cell migration","2/48","40/18860",0.05,19.6458333333333,5.96299503813572,0.00465153504786357,0.0250020008822667,0.0139349322979935,"SERPINE1/PTPN1",2
"BP","GO:0034110","regulation of homotypic cell-cell adhesion","2/48","40/18860",0.05,19.6458333333333,5.96299503813572,0.00465153504786357,0.0250020008822667,0.0139349322979935,"JAK2/MAP2K1",2
"BP","GO:0046688","response to copper ion","2/48","40/18860",0.05,19.6458333333333,5.96299503813572,0.00465153504786357,0.0250020008822667,0.0139349322979935,"SNCA/MT2A",2
"BP","GO:0070302","regulation of stress-activated protein kinase signaling cascade","2/48","40/18860",0.05,19.6458333333333,5.96299503813572,0.00465153504786357,0.0250020008822667,0.0139349322979935,"MAP2K1/RIPK2",2
"BP","GO:0070633","transepithelial transport","2/48","40/18860",0.05,19.6458333333333,5.96299503813572,0.00465153504786357,0.0250020008822667,0.0139349322979935,"ABCG2/EDNRB",2
"BP","GO:0071312","cellular response to alkaloid","2/48","40/18860",0.05,19.6458333333333,5.96299503813572,0.00465153504786357,0.0250020008822667,0.0139349322979935,"BLM/BCL2L1",2
"BP","GO:1904385","cellular response to angiotensin","2/48","40/18860",0.05,19.6458333333333,5.96299503813572,0.00465153504786357,0.0250020008822667,0.0139349322979935,"PLA2G2A/PTPN1",2
"BP","GO:0021987","cerebral cortex development","3/48","134/18860",0.0223880597014925,8.79664179104478,4.575093088716,0.00480324386712517,0.0257599359288138,0.0143573694305113,"FOS/SLC2A1/HIF1A",3
"BP","GO:0072539","T-helper 17 cell differentiation","2/48","41/18860",0.0487804878048781,19.1666666666667,5.88208598380252,0.00488217320582126,0.0261250512880391,0.0145608674559581,"SOCS3/STAT3",2
"BP","GO:0009185","ribonucleoside diphosphate metabolic process","3/48","135/18860",0.0222222222222222,8.73148148148148,4.55387551942858,0.00490371042985523,0.0261821168849033,0.0145926731195365,"STAT3/HIF1A/LDHA",3
"BP","GO:0009144","purine nucleoside triphosphate metabolic process","4/48","271/18860",0.014760147601476,5.79950799507995,4.01990523431338,0.00493985086751145,0.0263167276304592,0.0146676987798721,"STAT3/HIF1A/MAP2K1/LDHA",4
"BP","GO:0007159","leukocyte cell-cell adhesion","5/48","439/18860",0.0113895216400911,4.47513287775247,3.72142728933307,0.00502340495326747,0.0267027795308346,0.0148828658427234,"ALOX5/PLA2G2A/JAK2/PNP/RIPK2",5
"BP","GO:0002360","T cell lineage commitment","2/48","42/18860",0.0476190476190476,18.7103174603175,5.80399090300263,0.00511799946613389,0.0269674895283379,0.0150304026703229,"SOCS3/STAT3",2
"BP","GO:0016486","peptide hormone processing","2/48","42/18860",0.0476190476190476,18.7103174603175,5.80399090300263,0.00511799946613389,0.0269674895283379,0.0150304026703229,"MME/ANPEP",2
"BP","GO:0045740","positive regulation of DNA replication","2/48","42/18860",0.0476190476190476,18.7103174603175,5.80399090300263,0.00511799946613389,0.0269674895283379,0.0150304026703229,"CDKN1A/CDK2",2
"BP","GO:0060391","positive regulation of SMAD protein signal transduction","2/48","42/18860",0.0476190476190476,18.7103174603175,5.80399090300263,0.00511799946613389,0.0269674895283379,0.0150304026703229,"JAK2/ACVRL1",2
"BP","GO:1901988","negative regulation of cell cycle phase transition","4/48","274/18860",0.0145985401459854,5.7360097323601,3.98893872521847,0.00513495664101395,0.0269977633003528,0.0150472758384114,"CDKN1A/BLM/CCND1/CDK2",4
"BP","GO:0001953","negative regulation of cell-matrix adhesion","2/48","43/18860",0.0465116279069767,18.2751937984496,5.72854629749738,0.00535898705645441,0.0278713624879962,0.0155341786904158,"SERPINE1/ACVRL1",2
"BP","GO:0007595","lactation","2/48","43/18860",0.0465116279069767,18.2751937984496,5.72854629749738,0.00535898705645441,0.0278713624879962,0.0155341786904158,"HIF1A/CCND1",2
"BP","GO:0046427","positive regulation of receptor signaling pathway via JAK-STAT","2/48","43/18860",0.0465116279069767,18.2751937984496,5.72854629749738,0.00535898705645441,0.0278713624879962,0.0155341786904158,"JAK2/GHR",2
"BP","GO:0046640","regulation of alpha-beta T cell proliferation","2/48","43/18860",0.0465116279069767,18.2751937984496,5.72854629749738,0.00535898705645441,0.0278713624879962,0.0155341786904158,"JAK2/RIPK2",2
"BP","GO:0052652","cyclic purine nucleotide metabolic process","2/48","43/18860",0.0465116279069767,18.2751937984496,5.72854629749738,0.00535898705645441,0.0278713624879962,0.0155341786904158,"PDE5A/PDE8B",2
"BP","GO:0006898","receptor-mediated endocytosis","4/48","279/18860",0.014336917562724,5.63321385902031,3.93833242087802,0.00547154653256385,0.0283954397638227,0.0158262745667398,"SNCA/CD14/SERPINE1/GHR",4
"BP","GO:0009132","nucleoside diphosphate metabolic process","3/48","141/18860",0.0212765957446809,8.35992907801418,4.43102629719325,0.00553324660946835,0.0285923987888407,0.0159360502079786,"STAT3/HIF1A/LDHA",3
"BP","GO:0043467","regulation of generation of precursor metabolites and energy","3/48","141/18860",0.0212765957446809,8.35992907801418,4.43102629719325,0.00553324660946835,0.0285923987888407,0.0159360502079786,"SNCA/STAT3/HIF1A",3
"BP","GO:0009187","cyclic nucleotide metabolic process","2/48","44/18860",0.0454545454545455,17.8598484848485,5.65560171320367,0.00560510930215674,0.0288663080145902,0.0160887142501322,"PDE5A/PDE8B",2
"BP","GO:0042593","glucose homeostasis","4/48","281/18860",0.0142348754448399,5.59311981020166,3.91843124239094,0.0056102292985167,0.0288663080145902,0.0160887142501322,"STAT3/ALOX5/PDE8B/HIF1A",4
"BP","GO:0030879","mammary gland development","3/48","142/18860",0.0211267605633803,8.30105633802817,4.41125957744103,0.0056426665307566,0.0289186377293036,0.0161178803570826,"JAK2/HIF1A/CCND1",3
"BP","GO:0032102","negative regulation of response to external stimulus","5/48","452/18860",0.0110619469026549,4.34642330383481,3.63755236841799,0.00567531631836582,0.0289186377293036,0.0161178803570826,"SOCS3/STAT3/ALOX5/SERPINE1/PIM1",5
"BP","GO:0031669","cellular response to nutrient levels","4/48","282/18860",0.0141843971631206,5.57328605200946,3.90855210100021,0.00568044669682749,0.0289186377293036,0.0161178803570826,"CDKN1A/FOS/SLC2A1/PIM1",4
"BP","GO:0033500","carbohydrate homeostasis","4/48","282/18860",0.0141843971631206,5.57328605200946,3.90855210100021,0.00568044669682749,0.0289186377293036,0.0161178803570826,"STAT3/ALOX5/PDE8B/HIF1A",4
"BP","GO:0051259","protein complex oligomerization","4/48","282/18860",0.0141843971631206,5.57328605200946,3.90855210100021,0.00568044669682749,0.0289186377293036,0.0161178803570826,"SNCA/BLM/ALOX5AP/RIPK2",4
"BP","GO:0051592","response to calcium ion","3/48","143/18860",0.020979020979021,8.24300699300699,4.39168585766152,0.00575338277906251,0.0292281555527057,0.0162903909467126,"FOS/ALOX5AP/CCND1",3
"BP","GO:0048732","gland development","5/48","454/18860",0.0110132158590308,4.32727606461087,3.624929105937,0.005780686660532,0.0293050389022338,0.0163332420879298,"JAK2/HIF1A/MAP2K1/MET/CCND1",5
"BP","GO:0007611","learning or memory","4/48","284/18860",0.0140845070422535,5.53403755868545,3.88893465738731,0.00582264448344251,0.0294557309162386,0.016417230686398,"FOS/MME/PDE8B/HIF1A",4
"BP","GO:1904407","positive regulation of nitric oxide metabolic process","2/48","45/18860",0.0444444444444444,17.462962962963,5.58501843040484,0.00585633962602834,0.0295640792861137,0.0164776189411589,"JAK2/HIF1A",2
"BP","GO:0050921","positive regulation of chemotaxis","3/48","145/18860",0.0206896551724138,8.12931034482759,4.35310426676786,0.00597872081427049,0.0301187441856974,0.0167867629116822,"SERPINE1/CCR1/MET",3
"BP","GO:0009141","nucleoside triphosphate metabolic process","4/48","287/18860",0.0139372822299652,5.47619047619048,3.85985456964955,0.006040381289823,0.0303517141309584,0.016916609335973,"STAT3/HIF1A/MAP2K1/LDHA",4
"BP","GO:1903829","positive regulation of protein localization","5/48","459/18860",0.0108932461873638,4.28013798111837,3.59368665567106,0.00605017557427741,0.0303517141309584,0.016916609335973,"SNCA/JAK2/CD38/HIF1A/EPHA3",5
"BP","GO:0030279","negative regulation of ossification","2/48","46/18860",0.0434782608695652,17.0833333333333,5.51666831128554,0.00611265154796391,0.0304191739955097,0.0169542082725454,"CCR1/HIF1A",2
"BP","GO:0150052","regulation of postsynapse assembly","2/48","46/18860",0.0434782608695652,17.0833333333333,5.51666831128554,0.00611265154796391,0.0304191739955097,0.0169542082725454,"HTR4/PTPN1",2
"BP","GO:0150077","regulation of neuroinflammatory response","2/48","46/18860",0.0434782608695652,17.0833333333333,5.51666831128554,0.00611265154796391,0.0304191739955097,0.0169542082725454,"CTSC/CCR1",2
"BP","GO:0034976","response to endoplasmic reticulum stress","4/48","288/18860",0.0138888888888889,5.45717592592593,3.85025192293138,0.00611415291271872,0.0304191739955097,0.0169542082725454,"ALOX5/BCL2L1/PTPN1/CCND1",4
"BP","GO:1903039","positive regulation of leukocyte cell-cell adhesion","4/48","289/18860",0.013840830449827,5.43829296424452,3.84069399310845,0.00618852446263833,0.030725704960893,0.0171250541288418,"ALOX5/JAK2/PNP/RIPK2",4
"BP","GO:0006260","DNA replication","4/48","290/18860",0.0137931034482759,5.41954022988506,3.83118040246369,0.00626349807795049,0.0310339575549481,0.0172968595394994,"CDKN1A/BLM/CDK2/ACVRL1",4
"BP","GO:0006953","acute-phase response","2/48","47/18860",0.0425531914893617,16.7198581560284,5.45043278292873,0.00637401868465974,0.0312599531418751,0.0174228187864534,"STAT3/EDNRB",2
"BP","GO:0030890","positive regulation of B cell proliferation","2/48","47/18860",0.0425531914893617,16.7198581560284,5.45043278292873,0.00637401868465974,0.0312599531418751,0.0174228187864534,"CDKN1A/CD38",2
"BP","GO:0046633","alpha-beta T cell proliferation","2/48","47/18860",0.0425531914893617,16.7198581560284,5.45043278292873,0.00637401868465974,0.0312599531418751,0.0174228187864534,"JAK2/RIPK2",2
"BP","GO:0141161","regulation of cAMP/PKA signal transduction","2/48","47/18860",0.0425531914893617,16.7198581560284,5.45043278292873,0.00637401868465974,0.0312599531418751,0.0174228187864534,"PDE5A/PDE8B",2
"BP","GO:1990776","response to angiotensin","2/48","47/18860",0.0425531914893617,16.7198581560284,5.45043278292873,0.00637401868465974,0.0312599531418751,0.0174228187864534,"PLA2G2A/PTPN1",2
"BP","GO:0015711","organic anion transport","5/48","466/18860",0.0107296137339056,4.21584406294707,3.55068636751414,0.00644224624690038,0.0315303434197888,0.0175735215335857,"MGST1/SNCA/ABCG2/PLA2G2A/SLC2A1",5
"BP","GO:0009060","aerobic respiration","4/48","297/18860",0.0134680134680135,5.29180695847363,3.76579596530404,0.00680534919294593,0.0332399206016507,0.0185263589644626,"SNCA/STAT3/HIF1A/LDHA",4
"BP","GO:0042743","hydrogen peroxide metabolic process","2/48","49/18860",0.0408163265306122,16.0374149659864,5.32387373294086,0.0069118135512984,0.0335557399829164,0.0187023817442815,"SNCA/STAT3",2
"BP","GO:0060711","labyrinthine layer development","2/48","49/18860",0.0408163265306122,16.0374149659864,5.32387373294086,0.0069118135512984,0.0335557399829164,0.0187023817442815,"SOCS3/MAP2K1",2
"BP","GO:1902041","regulation of extrinsic apoptotic signaling pathway via death domain receptors","2/48","49/18860",0.0408163265306122,16.0374149659864,5.32387373294086,0.0069118135512984,0.0335557399829164,0.0187023817442815,"SERPINE1/BCL2L1",2
"BP","GO:0034614","cellular response to reactive oxygen species","3/48","153/18860",0.0196078431372549,7.70424836601307,4.20587344903684,0.00693273014019369,0.0335895657496708,0.0187212346261717,"NQO1/FOS/MET",3
"BP","GO:0019674","NAD+ metabolic process","2/48","50/18860",0.04,15.7166666666667,5.26335328417621,0.00718818899590432,0.0345492197647457,0.0192561003672193,"CD38/NAMPT",2
"BP","GO:0045747","positive regulation of Notch signaling pathway","2/48","50/18860",0.04,15.7166666666667,5.26335328417621,0.00718818899590432,0.0345492197647457,0.0192561003672193,"STAT3/ACVRL1",2
"BP","GO:0046627","negative regulation of insulin receptor signaling pathway","2/48","50/18860",0.04,15.7166666666667,5.26335328417621,0.00718818899590432,0.0345492197647457,0.0192561003672193,"SOCS3/PTPN1",2
"BP","GO:1904894","positive regulation of receptor signaling pathway via STAT","2/48","50/18860",0.04,15.7166666666667,5.26335328417621,0.00718818899590432,0.0345492197647457,0.0192561003672193,"JAK2/GHR",2
"BP","GO:0030218","erythrocyte differentiation","3/48","156/18860",0.0192307692307692,7.55608974358974,4.153387064587,0.00731247580200021,0.0350765771538177,0.0195500244234646,"STAT3/JAK2/HIF1A",3
"BP","GO:0030099","myeloid cell differentiation","5/48","481/18860",0.0103950103950104,4.08437283437283,3.46131347127414,0.0073422512074208,0.035149385501927,0.0195906043517035,"STAT3/FOS/CCR1/JAK2/HIF1A",5
"BP","GO:0046887","positive regulation of hormone secretion","3/48","157/18860",0.0191082802547771,7.50796178343949,4.1362011131341,0.00744175227241108,0.0354765134561185,0.0197729299949952,"JAK2/CD38/HIF1A",3
"BP","GO:0001881","receptor recycling","2/48","51/18860",0.0392156862745098,15.4084967320261,5.20455222813044,0.00746951508399172,0.0354765134561185,0.0197729299949952,"SNCA/PTPN1",2
